ordinal	view	build	shoulderHip	waist	evidence
1348	partial	1.5	?	?	pink black striped dress; shoulder/hip and waist contours not established in overview.
1349	full	1.5	?	?	sheer blouse red trousers; shoulder/hip and waist contours not established in overview.
1350	partial	1.5	?	?	black buttoned dress; shoulder/hip and waist contours not established in overview.
1351	full	1.5	?	?	silver crop embroidered skirt; shoulder/hip and waist contours not established in overview.
1352	full	1.5	?	?	white gold tunic trousers; shoulder/hip and waist contours not established in overview.
1353	full	1.5	?	?	white top tiered maxi; shoulder/hip and waist contours not established in overview.
1354	full	1.5	?	?	white tunic patterned leggings; shoulder/hip and waist contours not established in overview.
1355	reject	?	?	?	repeated silver gown; shoulder/hip and waist contours not established in overview.
1356	full	1.5	?	?	white embellished short dress; shoulder/hip and waist contours not established in overview.
1357	full	1.5	?	?	white tiered midi; shoulder/hip and waist contours not established in overview.
1358	full	1.5	?	?	pink printed shift; shoulder/hip and waist contours not established in overview.
1359	full	1.5	?	?	purple flowing asymmetric dress; shoulder/hip and waist contours not established in overview.
1360	full	1.5	?	?	black sheer midi; shoulder/hip and waist contours not established in overview.
1361	full	1.5	?	?	lavender full gown; shoulder/hip and waist contours not established in overview.
1362	full	1.5	?	?	burgundy loose dress; shoulder/hip and waist contours not established in overview.
1363	full	1.5	?	?	white layered midi; shoulder/hip and waist contours not established in overview.
1364	full	?	?	?	black layer white shift; shoulder/hip and waist contours not established in overview.
1365	full	?	?	?	gold layer column gown; shoulder/hip and waist contours not established in overview.
1366	full	1.5	?	?	dotted blouse wide leather trousers; shoulder/hip and waist contours not established in overview.
1367	full	1.5	?	?	teal maxi black sleeves; shoulder/hip and waist contours not established in overview.
1368	full	1.5	?	?	orange print jacket yellow trousers; shoulder/hip and waist contours not established in overview.
1369	full	1.5	?	?	dotted strapless romper; shoulder/hip and waist contours not established in overview.
1370	partial	?	?	?	grey fur belted coat; shoulder/hip and waist contours not established in overview.
1371	back	?	?	?	rear black outfit; shoulder/hip and waist contours not established in overview.
1372	full	1.5	?	?	corset multicolor tiered skirt; shoulder/hip and waist contours not established in overview.
1373	full	1.5	?	?	beige printed knee dress; shoulder/hip and waist contours not established in overview.
1374	full	1.5	?	?	grey tee patterned midi; shoulder/hip and waist contours not established in overview.
1375	full	1.5	?	?	black strapless mini sheer train; shoulder/hip and waist contours not established in overview.
1376	full	2	?	?	pink embroidered tunic dress; shoulder/hip and waist contours not established in overview.
1377	full	1.5	?	?	printed top black pencil skirt; shoulder/hip and waist contours not established in overview.
1378	full	1.5	?	?	cream blouse gold bubble skirt; shoulder/hip and waist contours not established in overview.
1379	full	1.5	?	?	black cape cutout mini; shoulder/hip and waist contours not established in overview.
1380	full	1.5	?	?	grey asymmetric slit dress; shoulder/hip and waist contours not established in overview.
1381	full	1.5	?	?	cream military mini; shoulder/hip and waist contours not established in overview.
1382	full	1.5	?	?	white dropped waist mini; shoulder/hip and waist contours not established in overview.
1383	full	1.5	?	?	white crop floral mini; shoulder/hip and waist contours not established in overview.
1384	full	?	?	?	white fur jacket pleated mini; shoulder/hip and waist contours not established in overview.
1385	full	1.5	?	?	green peplum wide trousers; shoulder/hip and waist contours not established in overview.
1386	full	1.5	?	?	black jacket mini; shoulder/hip and waist contours not established in overview.
1387	full	?	?	?	fur jacket patterned mini; shoulder/hip and waist contours not established in overview.
1388	full	1.5	?	?	navy pantsuit white shirt; shoulder/hip and waist contours not established in overview.
1389	full	1.5	?	?	black sequined gown; shoulder/hip and waist contours not established in overview.
1390	full	1.5	?	?	gold lavender slit gown; shoulder/hip and waist contours not established in overview.
1391	back	?	?	?	green gown rear view; shoulder/hip and waist contours not established in overview.
1392	full	1.5	?	?	yellow tiered maxi; shoulder/hip and waist contours not established in overview.
1393	full	1.5	?	?	white top patterned mini; shoulder/hip and waist contours not established in overview.
1394	full	1.5	?	?	white empire midi; shoulder/hip and waist contours not established in overview.
1395	full	1.5	?	?	black lace mini; shoulder/hip and waist contours not established in overview.
1396	full	1.5	?	?	black peplum pencil skirt; shoulder/hip and waist contours not established in overview.
1397	full	?	?	?	belted black jacket leggings; shoulder/hip and waist contours not established in overview.
1398	full	2	?	?	black wide leg jumpsuit; shoulder/hip and waist contours not established in overview.
1399	back	?	?	?	blue ballgown rear; shoulder/hip and waist contours not established in overview.
1400	back	?	?	?	printed blouse rear; shoulder/hip and waist contours not established in overview.
1401	back	?	?	?	pale gown rear; shoulder/hip and waist contours not established in overview.
1402	partial	1.5	?	?	printed loose dress; shoulder/hip and waist contours not established in overview.
1403	full	1.5	?	?	red blouse black leggings; shoulder/hip and waist contours not established in overview.
1404	full	1.5	?	?	brown tank navy trousers; shoulder/hip and waist contours not established in overview.
1405	full	1.5	?	?	black blazer white shirt trousers; shoulder/hip and waist contours not established in overview.
1406	partial	2	0	1	Enlarged: close-fitting yellow dress supports similar widths and moderate indentation despite lower arm overlap.
1407	full	1.5	?	?	black cutout maxi; shoulder/hip and waist contours not established in overview.
1408	full	1.5	?	?	teal jacket purple trousers; shoulder/hip and waist contours not established in overview.
1409	full	1.5	?	?	red asymmetric maxi; shoulder/hip and waist contours not established in overview.
1410	back	?	?	?	pale dress rear; shoulder/hip and waist contours not established in overview.
1411	full	1.5	?	?	striped shirt wide trousers; shoulder/hip and waist contours not established in overview.
1412	full	1.5	?	?	yellow blouse black leggings; shoulder/hip and waist contours not established in overview.
1413	full	?	?	?	patterned coat black mini; shoulder/hip and waist contours not established in overview.
1414	full	1.5	?	?	printed top blue trousers; shoulder/hip and waist contours not established in overview.
1415	full	1.5	?	?	white blue printed mini; shoulder/hip and waist contours not established in overview.
1416	full	1.5	?	?	black sheer floral maxi; shoulder/hip and waist contours not established in overview.
1417	full	1.5	?	?	white loose shirt dress; shoulder/hip and waist contours not established in overview.
1418	full	1.5	?	?	grey patterned fitted midi; shoulder/hip and waist contours not established in overview.
1419	full	1.5	?	?	colorful mini; shoulder/hip and waist contours not established in overview.
1420	full	1.5	?	?	red black fitted midi; shoulder/hip and waist contours not established in overview.
1421	full	1.5	?	?	white full midi; shoulder/hip and waist contours not established in overview.
1422	full	?	?	?	grey sweater cropped trousers; shoulder/hip and waist contours not established in overview.
1423	full	2	?	?	floral full midi; shoulder/hip and waist contours not established in overview.
1424	full	1.5	?	?	patterned jacket black pencil; shoulder/hip and waist contours not established in overview.
1425	full	1.5	?	?	red black longsleeve mini; shoulder/hip and waist contours not established in overview.
1426	full	1.5	?	?	dark teal fitted maxi; shoulder/hip and waist contours not established in overview.
1427	full	1.5	?	?	checked shirt grey pencil; shoulder/hip and waist contours not established in overview.
1428	full	1.5	?	?	black sheer panel mini; shoulder/hip and waist contours not established in overview.
1429	full	1.5	?	?	black crop jacket white dress; shoulder/hip and waist contours not established in overview.
1430	full	1.5	?	?	black strapless gown; shoulder/hip and waist contours not established in overview.
1431	full	1.5	?	?	silver embroidered gown; shoulder/hip and waist contours not established in overview.
1432	full	1.5	?	?	red velvet shift; shoulder/hip and waist contours not established in overview.
1433	full	1.5	?	?	floral full mini; shoulder/hip and waist contours not established in overview.
1434	reject	?	?	?	repeated red velvet shift; shoulder/hip and waist contours not established in overview.
1435	full	1.5	?	?	black sheer neck maxi; shoulder/hip and waist contours not established in overview.
1436	full	1.5	?	?	grey jacket wide shorts; shoulder/hip and waist contours not established in overview.
1437	back	?	?	?	black gown rear; shoulder/hip and waist contours not established in overview.
1438	full	1.5	?	?	printed tank black trousers; shoulder/hip and waist contours not established in overview.
1439	full	1.5	?	?	blue top peplum mini; shoulder/hip and waist contours not established in overview.
1440	full	2.5	?	?	Enlarged: flowing skirt hides hips; belt is not body contour evidence.
1441	full	1.5	?	?	black wrap top slit skirt; shoulder/hip and waist contours not established in overview.
1442	full	2	0	1	Enlarged: close-fitting black dress supports similar widths and moderate indentation.
1443	full	1.5	?	?	graphic tee patterned trousers; shoulder/hip and waist contours not established in overview.
1444	full	?	?	?	white full bridal gown; shoulder/hip and waist contours not established in overview.
1445	full	1.5	?	?	white vest beige mini; shoulder/hip and waist contours not established in overview.
1446	full	?	?	?	grey graphic top leggings; shoulder/hip and waist contours not established in overview.
1447	full	1.5	?	?	black teal top striped pencil; shoulder/hip and waist contours not established in overview.
1448	full	1.5	?	?	white black high slit dress; shoulder/hip and waist contours not established in overview.
1449	full	1.5	?	?	purple ruffled midi; shoulder/hip and waist contours not established in overview.
1450	full	1.5	?	?	grey top patterned trousers; shoulder/hip and waist contours not established in overview.
1451	full	1.5	?	?	blue top mustard trousers; shoulder/hip and waist contours not established in overview.
1452	full	1.5	?	?	grey top black cropped trousers; shoulder/hip and waist contours not established in overview.
1453	full	1.5	?	?	grey black panel mini; shoulder/hip and waist contours not established in overview.
1454	back	?	?	?	blue dress rear view; shoulder/hip and waist contours not established in overview.
1455	reject	?	?	?	distant outfit subject; shoulder/hip and waist contours not established in overview.
1456	full	1.5	?	?	dark tunic patterned trousers; shoulder/hip and waist contours not established in overview.
1457	full	1.5	?	?	patterned jumpsuit leather jacket; shoulder/hip and waist contours not established in overview.
1458	full	1.5	?	?	turquoise high low dress; shoulder/hip and waist contours not established in overview.
1459	full	1.5	?	?	white tee ripped jeans; shoulder/hip and waist contours not established in overview.
1460	full	1.5	?	?	pink black panel dress; shoulder/hip and waist contours not established in overview.
1461	full	1.5	?	?	black white belt mini; shoulder/hip and waist contours not established in overview.
1462	full	1.5	?	?	grey asymmetric midi; shoulder/hip and waist contours not established in overview.
1463	full	1.5	?	?	brown tunic patterned skirt; shoulder/hip and waist contours not established in overview.
1464	full	1.5	?	?	white offshoulder midi; shoulder/hip and waist contours not established in overview.
1465	full	1.5	?	?	patterned loose midi; shoulder/hip and waist contours not established in overview.
1466	full	1.5	?	?	red jacket pencil skirt; shoulder/hip and waist contours not established in overview.
1467	full	1.5	?	?	checked jacket mini; shoulder/hip and waist contours not established in overview.
1468	full	1.5	?	?	striped offshoulder mini; shoulder/hip and waist contours not established in overview.
1469	full	?	?	?	white loose pantsuit side view; shoulder/hip and waist contours not established in overview.
1470	reject	?	?	?	distant shadowed outfit; shoulder/hip and waist contours not established in overview.
1471	full	1.5	?	?	floral high low gown; shoulder/hip and waist contours not established in overview.
1472	full	1.5	?	?	olive lace strapless gown; shoulder/hip and waist contours not established in overview.
1473	full	1.5	?	?	silver satin gown; shoulder/hip and waist contours not established in overview.
1474	full	1.5	?	?	black lace midi; shoulder/hip and waist contours not established in overview.
1475	full	1.5	?	?	dark green embroidered mini; shoulder/hip and waist contours not established in overview.
1476	full	1.5	?	?	green crop grey full maxi; shoulder/hip and waist contours not established in overview.
1477	full	1.5	?	?	black column maxi; shoulder/hip and waist contours not established in overview.
1478	full	1.5	?	?	leopard mini; shoulder/hip and waist contours not established in overview.
1479	full	1.5	?	?	blue top red leggings; shoulder/hip and waist contours not established in overview.
1480	full	1.5	?	?	red cutout top two tone leggings; shoulder/hip and waist contours not established in overview.
1481	full	1.5	?	?	blue sleeveless shift; shoulder/hip and waist contours not established in overview.
1482	full	1.5	?	?	white top cropped leather trousers; shoulder/hip and waist contours not established in overview.
1483	back	?	?	?	pink dress rear; shoulder/hip and waist contours not established in overview.
1484	back	?	?	?	turquoise gown rear; shoulder/hip and waist contours not established in overview.
1485	full	1.5	?	?	pink strapless full gown; shoulder/hip and waist contours not established in overview.
1486	full	1.5	?	?	navy crop black wrap skirt; shoulder/hip and waist contours not established in overview.
1487	full	1.5	?	?	black ruffled mini; shoulder/hip and waist contours not established in overview.
1488	full	1.5	?	?	white magenta full midi; shoulder/hip and waist contours not established in overview.
1489	full	1.5	?	?	black crop panel pencil; shoulder/hip and waist contours not established in overview.
1490	full	1.5	?	?	black crop pink panel pencil; shoulder/hip and waist contours not established in overview.
1491	full	1.5	?	?	black lace neck midi; shoulder/hip and waist contours not established in overview.
1492	full	1.5	0	1	Enlarged: fitted floral dress shows similar widths and moderate indentation.
1493	back	?	?	?	bridal gown rear; shoulder/hip and waist contours not established in overview.
1494	full	1.5	?	?	pale strapless mermaid gown; shoulder/hip and waist contours not established in overview.
1495	back	?	?	?	mermaid gown rear; shoulder/hip and waist contours not established in overview.
1496	full	1.5	?	?	white full strapless gown; shoulder/hip and waist contours not established in overview.
1497	back	?	?	?	lace gown rear; shoulder/hip and waist contours not established in overview.
1498	back	?	?	?	parasol gown rear; shoulder/hip and waist contours not established in overview.
1499	full	1.5	?	?	patterned halter gown; shoulder/hip and waist contours not established in overview.
1500	full	1.5	?	?	burgundy lace maxi; shoulder/hip and waist contours not established in overview.
1501	full	1.5	0	1	Enlarged: fitted green floral dress shows similar widths and moderate indentation.
1502	full	1.5	?	?	colorblock black midi; shoulder/hip and waist contours not established in overview.
1503	full	1.5	?	?	cream top gold pencil; shoulder/hip and waist contours not established in overview.
1504	full	1.5	?	?	cream tunic patterned leggings; shoulder/hip and waist contours not established in overview.
1505	full	1.5	?	?	olive jacket matching pencil; shoulder/hip and waist contours not established in overview.
1506	full	1.5	?	?	black halter midi; shoulder/hip and waist contours not established in overview.
1507	full	1.5	?	?	pink draped gown; shoulder/hip and waist contours not established in overview.
1508	full	1.5	?	?	cream black panel slit dress; shoulder/hip and waist contours not established in overview.
1509	full	1.5	?	?	white tank olive pencil; shoulder/hip and waist contours not established in overview.
1510	back	?	?	?	leather trousers rear; shoulder/hip and waist contours not established in overview.
1511	back	?	?	?	printed mini rear; shoulder/hip and waist contours not established in overview.
1512	full	1.5	?	?	pale longsleeve mini; shoulder/hip and waist contours not established in overview.
1513	full	1.5	?	?	grey tank blue jeans; shoulder/hip and waist contours not established in overview.
1514	full	1.5	?	?	striped top black mini; shoulder/hip and waist contours not established in overview.
1515	full	1.5	?	?	black leather knee dress; shoulder/hip and waist contours not established in overview.
1516	full	1.5	?	?	striped sweater pink mini; shoulder/hip and waist contours not established in overview.
1517	full	1.5	?	?	blue panel mini; shoulder/hip and waist contours not established in overview.
1518	full	1.5	?	?	pink longsleeve mini; shoulder/hip and waist contours not established in overview.
1519	full	1.5	?	?	cream jacket burgundy top jeans; shoulder/hip and waist contours not established in overview.
1520	full	1.5	?	?	black tank cropped jeans; shoulder/hip and waist contours not established in overview.
1521	full	?	?	?	beige long coat grey trousers; shoulder/hip and waist contours not established in overview.
1522	full	1.5	?	?	patterned cardigan burgundy mini; shoulder/hip and waist contours not established in overview.
1523	full	1.5	?	?	black top patterned mini; shoulder/hip and waist contours not established in overview.
1524	full	1.5	0	1	Enlarged: exposed torso and fitted trousers show similar shoulder and hip widths and moderate indentation.
1525	partial	?	?	?	tan cape hides torso; shoulder/hip and waist contours not established in overview.
1526	partial	2	?	?	burgundy navy panel dress; shoulder/hip and waist contours not established in overview.
1527	full	1.5	?	?	pink fitted pantsuit side view; shoulder/hip and waist contours not established in overview.
1528	back	?	?	?	bridal train rear view; shoulder/hip and waist contours not established in overview.
1529	full	1.5	?	?	white lace offshoulder gown side; shoulder/hip and waist contours not established in overview.
1530	partial	?	?	?	white full gown crowd obscures; shoulder/hip and waist contours not established in overview.
1531	back	?	?	?	blue mermaid gown rear; shoulder/hip and waist contours not established in overview.
1532	reject	?	?	?	repeated black crop outfit side; shoulder/hip and waist contours not established in overview.
1533	partial	?	?	?	brown jacket side view; shoulder/hip and waist contours not established in overview.
1534	full	1.5	?	?	red lace gown side; shoulder/hip and waist contours not established in overview.
1535	full	1.5	?	?	grey sheer mini side; shoulder/hip and waist contours not established in overview.
1536	partial	1.5	?	?	yellow strapless dress crowd obscures; shoulder/hip and waist contours not established in overview.
1537	reject	?	?	?	distant side gown; shoulder/hip and waist contours not established in overview.
1538	partial	1.5	?	?	pink shirt suspenders black trousers; shoulder/hip and waist contours not established in overview.
1539	partial	1.5	?	?	leopard top red plaid trousers; shoulder/hip and waist contours not established in overview.
1540	partial	1.5	?	?	white black peplum jacket trousers; shoulder/hip and waist contours not established in overview.
1541	full	1.5	?	?	black halter flowing maxi side; shoulder/hip and waist contours not established in overview.
1542	reject	?	?	?	distant side dress; shoulder/hip and waist contours not established in overview.
1543	reject	?	?	?	repeated grey jacket mini side; shoulder/hip and waist contours not established in overview.
1544	reject	?	?	?	distant subject crowd; shoulder/hip and waist contours not established in overview.
1545	full	1.5	?	?	colorful top cream skirt dress; shoulder/hip and waist contours not established in overview.
1546	partial	?	?	?	leather jacket black trousers; shoulder/hip and waist contours not established in overview.
1547	partial	1.5	?	?	black tank trousers; shoulder/hip and waist contours not established in overview.
1548	partial	1.5	?	?	orange draped dress; shoulder/hip and waist contours not established in overview.
1549	partial	1.5	?	?	grey print blouse black skirt; shoulder/hip and waist contours not established in overview.
1550	back	?	?	?	printed gown rear; shoulder/hip and waist contours not established in overview.
1551	partial	?	?	?	plaid long jacket brown top; shoulder/hip and waist contours not established in overview.
1552	partial	?	?	?	cream fur collar sweater leather mini; shoulder/hip and waist contours not established in overview.
1553	partial	1.5	?	?	patterned blouse full mini; shoulder/hip and waist contours not established in overview.
1554	back	?	?	?	grey black dress rear; shoulder/hip and waist contours not established in overview.
1555	full	1.5	?	?	long black vest white top cropped trousers; shoulder/hip and waist contours not established in overview.
1556	full	1.5	?	?	brown top white cropped trousers; shoulder/hip and waist contours not established in overview.
1557	full	1.5	?	?	pale sleeveless mini side; shoulder/hip and waist contours not established in overview.
1558	full	1.5	?	?	red black mini side; shoulder/hip and waist contours not established in overview.
1559	full	1.5	?	?	taupe blouse red wide trousers; shoulder/hip and waist contours not established in overview.
1560	full	1.5	?	?	navy white panel mini; shoulder/hip and waist contours not established in overview.
1561	full	1.5	?	?	white cutout top navy pencil; shoulder/hip and waist contours not established in overview.
1562	full	1.5	?	?	black crop wide trousers; shoulder/hip and waist contours not established in overview.
1563	full	1.5	?	?	pale purple floral midi; shoulder/hip and waist contours not established in overview.
1564	full	1.5	?	?	black blazer geometric mini; shoulder/hip and waist contours not established in overview.
1565	full	1.5	?	?	dark draped knee dress; shoulder/hip and waist contours not established in overview.
1566	full	1.5	?	?	black lace high low dress; shoulder/hip and waist contours not established in overview.
1567	full	1.5	?	?	red full dress side; shoulder/hip and waist contours not established in overview.
1568	full	1.5	?	?	patterned top cropped trousers; shoulder/hip and waist contours not established in overview.
1569	full	?	?	?	tan box top wide trousers; shoulder/hip and waist contours not established in overview.
1570	full	1.5	?	?	leather peplum jacket full skirt; shoulder/hip and waist contours not established in overview.
1571	full	1.5	?	?	black peplum top white patterned trousers; shoulder/hip and waist contours not established in overview.
1572	full	1.5	?	?	printed jacket black mini; shoulder/hip and waist contours not established in overview.
1573	full	1.5	?	?	black leather vest fitted mini; shoulder/hip and waist contours not established in overview.
1574	full	1.5	?	?	patterned top pencil skirt; shoulder/hip and waist contours not established in overview.
1575	full	1.5	?	?	purple strapless full mini; shoulder/hip and waist contours not established in overview.
1576	full	1.5	?	?	Enlarged: extended cap sleeves and hands in pockets alter visible shoulder and hip outlines.
1577	full	1.5	?	?	colorful printed short suit; shoulder/hip and waist contours not established in overview.
1578	reject	?	?	?	repeated orange draped dress; shoulder/hip and waist contours not established in overview.
1579	full	1.5	?	?	navy pantsuit; shoulder/hip and waist contours not established in overview.
1580	full	1.5	?	?	sheer long layer white top checked mini; shoulder/hip and waist contours not established in overview.
1581	full	1.5	?	?	orange printed loose midi; shoulder/hip and waist contours not established in overview.
1582	full	1.5	?	?	turquoise embellished maxi; shoulder/hip and waist contours not established in overview.
1583	full	1.5	?	?	pale blue full mini; shoulder/hip and waist contours not established in overview.
1584	partial	1.5	?	?	white top dark wide trousers; shoulder/hip and waist contours not established in overview.
1585	full	1.5	?	?	green sleeveless mini; shoulder/hip and waist contours not established in overview.
1586	full	1.5	?	?	colorful floral mini; shoulder/hip and waist contours not established in overview.
1587	full	1.5	?	?	red white top silver trousers; shoulder/hip and waist contours not established in overview.
1588	full	1.5	?	?	white top short shorts side; shoulder/hip and waist contours not established in overview.
1589	full	1.5	?	?	black leather mini; shoulder/hip and waist contours not established in overview.
1590	full	3	?	?	Enlarged: loose patterned dress conceals waist and hip boundaries.
1591	full	2.5	?	?	Enlarged: angled posture and draped gown obscure reliable torso-width comparisons.
1592	full	1.5	?	?	grey jacket turquoise top jeans; shoulder/hip and waist contours not established in overview.
1593	partial	1.5	?	?	cream jacket pink top shorts; shoulder/hip and waist contours not established in overview.
1594	full	1.5	?	?	mint jacket trousers; shoulder/hip and waist contours not established in overview.
1595	full	1.5	?	?	peach jacket white top shorts; shoulder/hip and waist contours not established in overview.
1596	full	1.5	?	?	beige blazer floral mini; shoulder/hip and waist contours not established in overview.
1597	full	1.5	?	?	grey blazer black shirt trousers; shoulder/hip and waist contours not established in overview.
1598	full	?	?	?	beige long layer wide trousers; shoulder/hip and waist contours not established in overview.
1599	full	1.5	?	?	blue strapless layered mini; shoulder/hip and waist contours not established in overview.
1600	full	1.5	?	?	brown top yellow leggings; shoulder/hip and waist contours not established in overview.
1601	partial	1.5	?	?	black top layered mini blue leggings; shoulder/hip and waist contours not established in overview.
1602	full	1.5	?	?	cream lace knee dress side; shoulder/hip and waist contours not established in overview.
1603	full	1.5	?	?	floral jumpsuit; shoulder/hip and waist contours not established in overview.
1604	full	1.5	?	?	gold draped jumpsuit; shoulder/hip and waist contours not established in overview.
1605	full	1.5	?	?	navy cutout top wide trousers; shoulder/hip and waist contours not established in overview.
1606	full	?	?	?	grey print coat geometric pencil; shoulder/hip and waist contours not established in overview.
1607	full	1.5	?	?	brown yellow jacket pencil; shoulder/hip and waist contours not established in overview.
1608	full	?	?	?	black textured layered outfit; shoulder/hip and waist contours not established in overview.
1609	full	1.5	?	?	white halter mini; shoulder/hip and waist contours not established in overview.
1610	full	1.5	?	?	floral short jumpsuit; shoulder/hip and waist contours not established in overview.
1611	full	1.5	?	?	black top olive pencil; shoulder/hip and waist contours not established in overview.
1612	reject	?	?	?	repeated floral short jumpsuit; shoulder/hip and waist contours not established in overview.
1613	full	1.5	?	?	pale peplum black pencil; shoulder/hip and waist contours not established in overview.
1614	full	1.5	?	?	black halter maxi; shoulder/hip and waist contours not established in overview.
1615	full	1.5	?	?	black fitted midi; shoulder/hip and waist contours not established in overview.
1616	full	1.5	?	?	Enlarged: peplum and structured sleeves prevent reliable contour comparisons.
1617	full	1.5	?	?	pink black offshoulder midi; shoulder/hip and waist contours not established in overview.
1618	full	1.5	?	?	sheer crop black trousers; shoulder/hip and waist contours not established in overview.
1619	full	1.5	?	?	black blazer white mini; shoulder/hip and waist contours not established in overview.
1620	full	1.5	0	1	Enlarged: fitted black dress shows similar shoulder and hip widths and moderate indentation.
1621	full	?	?	?	fur layer mini; shoulder/hip and waist contours not established in overview.
1622	full	1.5	?	1	Enlarged: fitted torso shows moderate indentation; turned posture prevents shoulder comparison.
1623	partial	1.5	?	?	checked blouse pleated midi; shoulder/hip and waist contours not established in overview.
1624	full	1.5	?	?	sheer pale pink mini; shoulder/hip and waist contours not established in overview.
1625	full	1.5	?	?	yellow coat dress; shoulder/hip and waist contours not established in overview.
1626	full	1.5	?	?	black red top leather trousers; shoulder/hip and waist contours not established in overview.
1627	reject	?	?	?	repeated black red leather outfit; shoulder/hip and waist contours not established in overview.
1628	full	1.5	?	?	colorful sleeveless mini; shoulder/hip and waist contours not established in overview.
1629	full	1.5	?	?	red white striped maxi; shoulder/hip and waist contours not established in overview.
1630	full	1.5	?	?	striped jacket colorblock skirt; shoulder/hip and waist contours not established in overview.
1631	full	1.5	?	?	green cropped jacket black maxi; shoulder/hip and waist contours not established in overview.
